title,link,address,description,price,price_weekly,date,seller,image,bed,type,lat_lon,lat,lon,sq_ft,nres
4 bedroom flat,https://www.rightmove.co.uk/properties/128364110#/?channel=STU_LET,"21 Beaufort Rd , Bristol, Bristol","We are proud to present this 4-bedroom maisonette available in this freehold semi-detached house over the ground floor in Clifton. This is for a group of 4 only. No individual lets. Facilities include a very large Kitchen/diner supplied with all white goods including 1 oven fridge, freezer, wa...",2704.0,624.0,21/10/2022,"HYBR, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/248k/247793/128054609/247793_dd54e7e9-9b48-487d-9b67-3f5d87a243d7_IMG_00_0000_max_476x317.jpeg,4,flat,"('51.46782685', '-2.5196054361746363')",51.46782685,-2.5196054361746363,,146
2 bedroom flat,https://www.rightmove.co.uk/properties/128000882#/?channel=STU_LET,"Sydenham Road, Cotham, Bristol, BS6",**THIS PROPERTY IS NOT AVAILABLE TO STUDENTS**Clifton Rentals are please to offer this modern 2 double bed flat is located in the popular area of Cotham,1500.0,346.0,21/10/2022,"Bristol Student Lets, Bristol",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/216k/215690/128299259/215690_10101194_IMG_00_0000_max_476x317.jpeg,2,flat,"('51.4665369', '-2.594134')",51.4665369,-2.594134,,146
2 bedroom apartment,https://www.rightmove.co.uk/properties/128000882#/?channel=STU_LET,"Clarence Road, Kingswood, Bristol","2 DOUBLE BEDROOM GROUND FLOOR FLAT!! COMMUNAL GARDENS & PARKING!! OFFERED UNFURNISHED!! AVAILABLE NOVEMBER 2022!! 5 WEEKS DEPOSIT - £1,096.15!! LONG TERM TENANCY WITH AN INITIAL PERIOD OF 6 MONTHS!! COUNCIL TAX BAND - B!! Blue Sky are pleased to offer for rent this 2 bedroom ground floor flat on ...",950.0,219.0,20/10/2022,"Blue Sky Estate Agents, Bristol",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/52k/51564/128257700/51564_31886000_IMG_00_0000_max_476x317.jpeg,2,apartment,"('51.4538022', '-2.5972985')",51.4538022,-2.5972985,,146
10 bedroom house,https://www.rightmove.co.uk/properties/128013539#/?channel=STU_LET,"Pipe Lane, Bristol","This large 10-bedroom student home is in the heart of the city centre with easy access to both UoB, BIMM and transport links to UWE. Located just off the bottom of Park Street, it’s only a 5-10 minute walk to the Triangle and couldn’t be closer to shops/cafes/bars/clubs. There is a communal lo...",8233.0,1900.0,20/10/2022,"Flare, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/230k/229007/128255621/229007_S_EY8P71EP6M9L_IMG_00_0000_max_476x317.jpeg,10,house,"('51.4542846', '-2.5980544')",51.4542846,-2.5980544,,146
1 bedroom house share,https://www.rightmove.co.uk/properties/128013539#/?channel=STU_LET,"Monk Road, Bristol","University Student Room Let - Ideal for visiting Erasmus students or Post Graduate/Phd Students - Bristol SU Lettings are pleased to offer a room within this friendly family home with experienced host family who hosted from over 30 countries. The room is a double (One person per room only), rent ...",737.0,170.0,20/10/2022,"Bristol SU Lettings, Bristol",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/102k/101767/128249822/101767_5915740_IMG_00_0000_max_476x317.jpeg,1,share,"('51.4796118', '-2.5948778')",51.4796118,-2.5948778,,146
4 bedroom terraced house,https://www.rightmove.co.uk/properties/85911024#/?channel=STU_LET,"North Street, Downend","Available now, this home is currently under full refurbishment and therefore the photos do not reflect the homes condition at the start of the tenancy. The home will be fully furnished throughout.",2200.0,508.0,20/10/2022,"Temple Homes, Bristol",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/122k/121321/127922729/121321_102419000542_IMG_00_0000_max_476x317.jpeg,4,house,"('51.48107295', '-2.50866835810431')",51.48107295,-2.50866835810431,,146
10 bedroom house,https://www.rightmove.co.uk/properties/85911024#/?channel=STU_LET,"Fishponds Road, Bristol","This 10-bed, 3-bath student home located on the popular Fishponds Road is on a direct bus route to both Frenchay and Glenside campuses as well as easy links to the city centre. Situated near 3 main supermarkets, gym, cafes and multiple takeaway restaurants and seconds away from the new McDonalds....",8233.0,1900.0,20/10/2022,"Flare, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/230k/229007/128221124/229007_S_05K862Z269OM_IMG_00_0000_max_476x317.jpeg,10,house,"('51.4785974', '-2.5337481')",51.4785974,-2.5337481,,146
10 bedroom house,https://www.rightmove.co.uk/properties/128346491#/?channel=STU_LET,"Fishponds Road, Bristol","This 10-bed, 3-bath student home located on the popular Fishponds Road is on a direct bus route to both Frenchay and Glenside campuses as well as easy links to the city centre. Situated near 3 main supermarkets, gym, cafes and multiple takeaway restaurants and seconds away from the new McDonalds....",8233.0,1900.0,20/10/2022,"Flare, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/230k/229007/128221121/229007_S_EKK9M62WM827_IMG_00_0000_max_476x317.jpeg,10,house,"('51.4785974', '-2.5337481')",51.4785974,-2.5337481,,146
7 bedroom house,https://www.rightmove.co.uk/properties/128346491#/?channel=STU_LET,"Jacobs Wells Road, Bristol",Clifton Triangle is one of Bristol’s most sought after locations. This 7 bed property has been refurbished to a high standard with a modern open plan living/kitchen area and luxury furnishings throughout! This property is located just off the Clifton triangle within close walking distance of ...,5763.0,1330.0,20/10/2022,"Flare, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/230k/229007/128221109/229007_S_0M29YP08KO8O_IMG_00_0000_max_476x317.jpeg,7,house,"('51.4510364', '-2.6079091')",51.4510364,-2.6079091,,146
4 bedroom terraced house,https://www.rightmove.co.uk/properties/125212073#/?channel=STU_LET,"William Street, Redfield, Bristol, BS5","**STUDENTS/SHARERS ACCEPTED** A completely renovated 4 Bedroom House in the vibrant and popular area of Redfield, BS5 area of Bristol: Maximum 4 adults Suitable for Sharers/Students (A combinat... ** Property Reference: 1514403 **",2200.0,508.0,19/10/2022,"OpenRent, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96668/128217278/96668_146876916082022_IMG_00_0000_max_476x317.jpeg,4,house,"('51.4604996', '-2.5551763')",51.4604996,-2.5551763,,146
1 bedroom apartment,https://www.rightmove.co.uk/properties/125212073#/?channel=STU_LET,"Arnold Road, Bristol",FULLY FURNISHED !! AMAZING GROUND FLOOR ONE BEDROOM APARTMENT!! LOCATED IN THE EVER POPULAR MANGOTSFIELD AREA!! This lovely property has a personal patio space accessed from double doors that lead from the lounge/diner and overlooks the landscaped communal garden area. Internally the neutrally de...,895.0,207.0,19/10/2022,"Blue Sky Estate Agents, Bristol",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/52k/51564/128214824/51564_31882670_IMG_00_0000_max_476x317.jpeg,1,apartment,"('51.4538022', '-2.5972985')",51.4538022,-2.5972985,,146
5 bedroom property,https://www.rightmove.co.uk/properties/128335997#/?channel=STU_LET,"Nevil Road, Bishopston, Bristol","** STUDENT HOUSE ** A large high standard FIVE bedroom house located in the popular Gloucester Road area ideal for students. The property is located a few minutes from Gloucester Roads bars, takeaways, restaurant's, supermarkets and is on the UWE and Bristol University bus r (cont.)",2850.0,658.0,19/10/2022,"Gough Quarters, Clifton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/56k/55770/25884615/55770_GOQ1000034_IMG_22_0000_max_476x317.jpg,5,property,"('51.4790456', '-2.5871004')",51.4790456,-2.5871004,,146
Studio flat,https://www.rightmove.co.uk/properties/128398010#/?channel=STU_LET,"Baldwin Street, Bristol",**STUDENT PROPERTY** **Academic Year 2023/2024** Studio Flat | Ideal for students or professionals | Fully furnished | Available 1st September 2023 | Couples also accepted If you are student starting Uni in September or a professional looking for a city centre pad then we are delighted to ...,1150.0,265.0,25/10/2022,"Bristol Property Centre, Bristol",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/81k/80230/128398010/80230_10431950_IMG_00_0000_max_476x317.jpeg,studio,flat,"('51.4538245', '-2.5919391')",51.4538245,-2.5919391,,146
1 bedroom apartment,https://www.rightmove.co.uk/properties/128398010#/?channel=STU_LET,"Hampton Road, Bristol, BS6",We are Hopewell and have a large portfolio of properties throughout Bristol. ALL bills are included and the properties are fully furnished. Contact us today and we will help you find what you are looking for.,2200.0,508.0,19/10/2022,"Hopewell, Bristol",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/143k/142562/128194547/142562_21327832_IMG_00_0000_max_476x317.jpeg,1,apartment,"('51.4641381', '-2.6048743')",51.4641381,-2.6048743,,146
2 bedroom flat,https://www.rightmove.co.uk/properties/128194547#/?channel=STU_LET,"Sturmy Close, BRISTOL","This neat and tidy ground floor flat situated in a quiet building is immediately available. The flat comprises of 2 bedrooms and 2 bathrooms, an open plan living space and kitchen. Call now to arrange viewings, professional sharers will be considered. Please note we conduct ...",1345.0,310.0,19/10/2022,"Connells Lettings, Filton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/53k/52458/128314148/52458_P1924F2410_IMG_07_0000_max_476x317.jpeg,2,flat,"('51.5114777', '-2.6012519')",51.5114777,-2.6012519,,146
4 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128194547#/?channel=STU_LET,"Charles Road, Filton, Bristol","*Available Immediately* We are delighted to welcome to the market this wonderful four double bedroom student property located on Charles Road, Filton within close proximity to UWE Frenchay campus and with great links to Gloucester Road and the City Centre. The property offers an enviable amount...",2675.0,617.0,18/10/2022,"Fenwick Ward, Bristol",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/94k/93817/128162495/93817_100553001269_IMG_00_0000_max_476x317.jpeg,4,house,"('51.4538022', '-2.5972985')",51.4538022,-2.5972985,,146
11 bedroom flat,https://www.rightmove.co.uk/properties/128314148#/?channel=STU_LET,"21 Beaufort Rd Clifton , Bristol, Bristol",We are proud to present this 11 bedroom maisonette available in this freehold semi-detached house over 3 floors in Clifton. This is for a group of 11 only. No individual lets. Facilities include a very large Kitchen/diner supplied with all white goods including 3 ovens and a dishwasher. Large ...,6600.0,1523.0,17/10/2022,"HYBR, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/248k/247793/127998542/247793_7b523d43-98aa-499b-9bbe-4f690915c37c_IMG_00_0000_max_476x317.png,11,flat,"('51.46596795', '-2.6157187463155243')",51.46596795,-2.6157187463155243,,146
5 bedroom terraced house,https://www.rightmove.co.uk/properties/128314148#/?channel=STU_LET,"Filton Avenue, Filton, Bristol", **AVAILABLE JULY 2023** FIVE bed student property located within walking or cycling distance to the University of the West of England. A bus stop is located in front of the property. Perfect for FIVE friends at UWE. A large Sainsburys supermarket is located close by as w (cont.),2250.0,519.0,17/10/2022,"Gough Quarters, Clifton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/56k/55770/28411950/55770_GOQ1000122_IMG_36_0000_max_476x317.jpg,5,house,"('51.4959679', '-2.5734557')",51.4959679,-2.5734557,,146
2 bedroom apartment,https://www.rightmove.co.uk/properties/128162495#/?channel=STU_LET,Upper Maisonette Southfield Road,"STUDENT ACCOMMODATION ONLY - Recently renovated house, shared facilities - £850.00 per student, bills included. The newly refurbished property is being let Furnished comprising of 5 double bedrooms ( 2 beds are left now ) , shared kitchen (with Electric Cooker, Washing machine, Fridg (cont.)",1700.0,392.0,17/10/2022,"Flatline Letting and Property Management, Clifton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/47k/46997/128101361/46997_FLA1002035_IMG_00_0000_max_476x317.jpeg,2,apartment,"('51.4538022', '-2.5972985')",51.4538022,-2.5972985,,146
3 bedroom apartment,https://www.rightmove.co.uk/properties/128162495#/?channel=STU_LET,"Conygre Grove, Filton, Bristol, BS34","Undergoing the final stages of a full-scale refurbishment which will deliver a luxury student property, this three double-bedroom apartment is available on a fully-furnished basis with appliances included from late November.",1950.0,450.0,15/10/2022,"CJ Hole, Bishopston",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/10k/9322/128079143/9322_BIL220329_L_IMG_00_0000_max_476x317.jpeg,3,apartment,"('51.4538022', '-2.5972985')",51.4538022,-2.5972985,,146
4 bedroom house,https://www.rightmove.co.uk/properties/127998542#/?channel=STU_LET,"High Grove, Sea Mills, Bristol, Bristol, BS9","A well-proportioned house that offers four good size bedrooms fully furnished. This property is currently being renovated with a new shower room, re-paint and new flooring throughout. There is a shower room on the ground floor and a great size kitchen, as well as a spacious garden, situated a
.",2256.0,521.0,14/10/2022,"Purple Frog Bristol, Bristol - Students",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/139k/138206/128018897/138206_19676_IMG_00_0000_max_476x317.jpeg,4,house,"('51.4921035', '-2.6508775')",51.4921035,-2.6508775,,146
4 bedroom terraced house,https://www.rightmove.co.uk/properties/127998542#/?channel=STU_LET,"Featherstone Road, Fishponds, BS16","SHARERS CONSIDERED - 4 bedroom terraced house with a spacious garden, in Fishponds.",2200.0,508.0,13/10/2022,"Taylors Lettings, Downend",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/6k/5131/128011043/5131_000738867_IMG_02_0000_max_476x317.jpeg,4,house,"('51.4777119', '-2.5413714')",51.4777119,-2.5413714,,146
3 bedroom end of terrace house,https://www.rightmove.co.uk/properties/28411950#/?channel=STU_LET,"Woodyleaze Drive, Bristol","3 BEDROOM END OF TERRACED HOME!! OFFERED PARTLY FURNISHED!! AVAILABLE NOVEMBER 2022!! 5 WEEKS DEPOSIT - £1,500!! LONG TERM TENANCY WITH AN INITIAL PERIOD OF 6 MONTHS!! COUNCIL TAX BAND - B!! Blue Sky are pleased to offer for rent this 3 double bedroom end of terraced home located on Woodyleaze Dr...",1300.0,300.0,11/10/2022,"Blue Sky Estate Agents, Bristol",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/52k/51564/85892313/51564_31859198_IMG_00_0000_max_476x317.jpeg,3,house,"('51.4538022', '-2.5972985')",51.4538022,-2.5972985,,146
1 bedroom house share,https://www.rightmove.co.uk/properties/28411950#/?channel=STU_LET,"Downleaze, Bristol, BS9","Room in shared family home: Immaculate maisonette next to the Downs, shared with the resident landlords, large open plan kitchen/living area and each room has its own bathroom or en-suite. Rooms available for 12 months minimum, All bills included.",850.0,196.0,10/10/2022,"JBS Bristol Lettings, Bristol",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/159k/158492/60823334/158492_JBS85004_IMG_04_0002_max_476x317.jpeg,1,share,"('51.4741486', '-2.6254819')",51.4741486,-2.6254819,,146
6 bedroom house,https://www.rightmove.co.uk/properties/128101361#/?channel=STU_LET,"East Park Drive, Eastville, Bristol","A six bedroom spacious property available in Eastville offered unfurnished with white goods included, available to professional sharers or students from NOW",3300.0,762.0,04/10/2022,"The Letting Game, Henleaze",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/44k/43695/127721879/43695_2609_IMG_00_0000_max_476x317.jpeg,6,house,"('51.4710302', '-2.558556')",51.4710302,-2.558556,,146
8 bedroom terraced house,https://www.rightmove.co.uk/properties/128101361#/?channel=STU_LET,"Lodge Causeway, Bristol, BS16","A fully furnished property close to the multitude of shops, bars, cafes and restaurants of Fishponds and offering good public transport links. Available to students and professional sharers alike, the property is available early-December with appliances included.",6000.0,1385.0,04/10/2022,"CJ Hole, Kingswood",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/163k/162938/127707734/162938_KIL220228_L_IMG_00_0000_max_476x317.jpeg,8,house,"('51.4771205', '-2.5369813')",51.4771205,-2.5369813,,146
2 bedroom apartment,https://www.rightmove.co.uk/properties/128079143#/?channel=STU_LET,"Long Down Avenue, Cheswick Village, Bristol",** SPACIOUS TOP FLOOR APARTMENT IDEAL FOR PROFESSIONAL SHARERS OR MATURE STUDENTS **,1450.0,335.0,29/09/2022,"Maggs & Allen, Henleaze",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/8k/7205/127565411/7205_31831682_IMG_00_0000_max_476x317.jpeg,2,apartment,"('51.4538022', '-2.5972985')",51.4538022,-2.5972985,,146
1 bedroom flat,https://www.rightmove.co.uk/properties/128079143#/?channel=STU_LET,"42-44 St Paul's Road, Bristol, Bristol","IMPORTANT: This is a hotel room without a kitchen and is primarily open to short-term lets (up to 3 months) with the possibility of negotiating longer-term stays The Regency Hotel is a perfect destination for those looking to explore the beauty of Bristol. Located in Clifton, the hotel offers a ...",1517.0,350.0,28/09/2022,"HYBR, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/248k/247793/127491197/247793_67638458-1e08-47f7-9317-6ead41082943_IMG_00_0000_max_476x317.jpeg,1,flat,"('51.4434677', '-2.5973562')",51.4434677,-2.5973562,,146
5 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128018897#/?channel=STU_LET,"Poplar Place, Bristol, BS16","5 Bed Semi-Detached House, Poplar Place, BS16 We are proud to offer this delightful 5 bedroom, 2 bathroom semi-detached house in a great location. Available to students only. Available to move i... ** Property Reference: 1445689 **",3400.0,785.0,23/09/2022,"OpenRent, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96668/127358858/96668_144568922072022_IMG_00_0000_max_476x317.jpeg,5,house,"('51.4731125', '-2.528402')",51.4731125,-2.528402,,146
1 bedroom serviced apartment,https://www.rightmove.co.uk/properties/128018897#/?channel=STU_LET,"St Thomas Street, Redcliffe, Bristiol, BS1","We are Hopewell and have a large portfolio of properties all throughout Bristol, varying from studios to large houses! All of our properties have ALL bills included and are fully furnished in the price you see! Contact us today so we can start finding your new home.",2000.0,462.0,23/09/2022,"Hopewell, Bristol",,1,apartment,"('51.4538022', '-2.5972985')",51.4538022,-2.5972985,,146
Studio flat,https://www.rightmove.co.uk/properties/128011043#/?channel=STU_LET,"Frogmore Street, Bristol, BS1","LAST TWO STUDIOS REMAINING. City centre student accomodation, full furnished, all bills included.",1750.0,404.0,22/09/2022,"Hopewell, Bristol",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/143k/142562/127580867/142562_25079394_IMG_00_0000_max_476x317.jpeg,studio,flat,"('51.4536482', '-2.6007954')",51.4536482,-2.6007954,,146
3 bedroom apartment,https://www.rightmove.co.uk/properties/128011043#/?channel=STU_LET,"Sydenham Road, Knowle, Bristol, BS4",We are Hopewell and have a large portfolio of properties throughout Bristol. ALL bills are included and the properties are fully furnished. Contact us today and we will help you find what you are looking for.,3200.0,738.0,20/09/2022,"Hopewell, Bristol",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/143k/142562/127236578/142562_25331537_IMG_00_0000_max_476x317.jpeg,3,apartment,"('51.4391825', '-2.5727387')",51.4391825,-2.5727387,,146
1 bedroom house of multiple occupation,https://www.rightmove.co.uk/properties/85892313#/?channel=STU_LET,"Church Road, Bristol, BS5","NOT SUITABLE FOR STUDENTS . LOVELY BRIGHT ROOM FOR ONE PERSON IN SHARED HOUSE. MOST BILLS INCLUDED . COMPLIMENTARY WIFI . MINIMUM EARNED INCOME OF £18K , MUST HAVE UK CREDIT HISTORY OR HAVE A UK GUARANTOR . AVAILABLE IMMEDIATELY . NOT SUITABLE FOR CHILDREN OR PETS ",600.0,138.0,13/09/2022,"Winkworth Properties, Bristol",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/16k/15091/127109285/15091_332BB_IMG_01_0000_max_476x317.jpeg,1,occupation,"('51.4602965', '-2.5436742')",51.4602965,-2.5436742,,146
1 bedroom apartment,https://www.rightmove.co.uk/properties/85892313#/?channel=STU_LET,"Conygre Road, Filton, Bristol, BS34","We are Hopewell and have a large portfolio of properties all throughout Bristol, varying from studios to large houses! All of our properties have ALL bills included and are fully furnished in the price you see! Contact us today so we can start finding your new home.",2200.0,508.0,19/08/2022,"Hopewell, Bristol",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/143k/142562/126190283/142562_18187836_IMG_00_0000_max_476x317.jpeg,1,apartment,"('51.4538022', '-2.5972985')",51.4538022,-2.5972985,,146
1 bedroom apartment,https://www.rightmove.co.uk/properties/60823334#/?channel=STU_LET,"Lawrence Hill, Bristol, BS5","We are Hopewell and have a large portfolio of properties all throughout Bristol, varying from studios to large houses! All of our properties have ALL bills included and are fully furnished in the price you see! Contact us today so we can start finding your new home.",1900.0,438.0,27/07/2022,"Hopewell, Bristol",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/143k/142562/112017167/142562_18177258_IMG_00_0000_max_476x317.jpeg,1,apartment,"('51.4583651', '-2.5694506')",51.4583651,-2.5694506,,146
2 bedroom semi-detached house,https://www.rightmove.co.uk/properties/60823334#/?channel=STU_LET,"Acer Village, Wells Road","Beautifully presented two bedroom house situated in a private development just off Wells Road, Bristol. Property comprises of entrance hall, WC, modern kitchen, lounge, two double bedrooms, en-suite and modern bathroom. Further benefits include gas central heating, UPVC double glazing and well pr...",1400.0,323.0,08/06/2022,"Intire, Downend",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/42k/41070/123583334/41070_100760000264_IMG_00_0000_max_476x317.jpeg,2,house,"('51.4538022', '-2.5972985')",51.4538022,-2.5972985,,146
Studio flat,https://www.rightmove.co.uk/properties/127721879#/?channel=STU_LET,"Lower Park Row, Bristol, BS1","We are Hopewell and have a large portfolio of properties all throughout Bristol, varying from studios to large houses! All of our properties have ALL bills included and are fully furnished in the price you see! Contact us today so we can start finding your new home.",1950.0,450.0,04/03/2021,"Hopewell, Bristol",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/143k/142562/72983949/142562_18176446_IMG_01_0000_max_476x317.JPG,studio,flat,"('51.4560473', '-2.5981828')",51.4560473,-2.5981828,,146
Studio flat,https://www.rightmove.co.uk/properties/72982629#/?channel=STU_LET,"Coldharbour Road, Bristol, BS6","We are Hopewell and have a large portfolio of properties all throughout Bristol, varying from studios to large houses!Our properties cover ALL bills included and fully furnished in the price you see! If you need somewhere to stay from a month or more, we are on hand to help you w...",1900.0,438.0,04/03/2021,"Hopewell, Bristol",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/143k/142562/72982629/142562_18175887_IMG_07_0002_max_476x317.jpeg,studio,flat,"('51.4774372', '-2.6086395')",51.4774372,-2.6086395,,146
1 bedroom apartment,https://www.rightmove.co.uk/properties/72982629#/?channel=STU_LET,"Anstey Street, Bristol, BS5","Every apartment is FULLY FURNISHED and ALL BILLS INCLUDED!Why not take advantage of this great offer! We are Hopewell and have a large portfolio of properties all throughout Bristol, varying from studios to large houses!Our properties cover ALL bills included a...",2200.0,508.0,03/02/2021,"Hopewell, Bristol",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/143k/142562/73538610/142562_18258187_IMG_09_0001_max_476x317.jpeg,1,apartment,"('51.46627', '-2.5615708')",51.46627,-2.5615708,,146
